32,NaN,NaN,1.0649856870267616,0.002063164807077969
64,1.8941974071404657,0.1587434347793194,1.031696252369891,0.0009553159393952611
128,1.612084235259213,0.017148098873428955,1.0158056860062263,0.0004914419448242017
256,1.6242229926236178,0.006641028904676255,1.0080486851676564,0.0002468760444234509
512,1.5768545751058967,0.004054575491411054,1.0040567977171841,0.00011599811278033367
1024,1.4845402994472596,0.0028222803246876647,1.0021016803354275,5.862786555228566e-05
2048,1.4101636174634096,0.0019229983453398624,1.001114008165425,3.0468662784011387e-05
4096,1.3609167589444615,0.001316632324588305,1.000684202078222,2.0051576273068827e-05
8192,1.326295461356468,0.0009139463627928055,1.0004153581489266,1.5998292996112075e-05
16384,1.303741649685232,0.0006491150230009899,1.0002875654302092,1.4578258079807298e-05
32768,1.2876619157987719,0.00044443928407197545,1.0002328849708413,1.429090620988112e-05
65536,1.2764366715227087,0.0003065033516468941,1.0002021450732717,1.4152720702217456e-05
