32,0.0,0.0,1.0,0.0
64,0.0035714285714285713,0.001783318960309168,1.0,0.0
128,0.11875,0.009670553477316629,1.0,0.0
256,0.4142857142857143,0.014725764270665843,1.0,0.0
512,0.7392857142857143,0.013124220796948513,1.0,0.0
1024,0.8276785714285714,0.011289779391161714,1.0,0.0
2048,0.8276785714285714,0.011289779391161714,1.0,0.0
4096,0.8125,0.011668023028521235,1.0,0.0
8192,0.8294642857142858,0.011243239829235531,1.0,0.0
16384,0.7973214285714286,0.012017263725414066,1.0,0.0
32768,0.79375,0.01209549940672659,1.0,0.0
65536,0.7741071428571429,0.01250076938596234,1.0,0.0
