32,0.0,0.0,1.0,0.0
64,0.0017857142857142857,0.0012621263496316005,1.0,0.0
128,0.125,0.009886532304144546,1.0,0.0
256,0.44642857142857145,0.014860991335909735,1.0,0.0
512,0.7607142857142857,0.012754226593582135,1.0,0.0
1024,0.83125,0.011196252305287072,1.0,0.0
2048,0.85625,0.010487915404233711,1.0,0.0
4096,0.8517857142857143,0.010621727745050802,1.0,0.0
8192,0.8642857142857143,0.010238265951506943,1.0,0.0
16384,0.8473214285714286,0.010752218851795652,1.0,0.0
32768,0.83125,0.011196252305287072,1.0,0.0
65536,0.8142857142857143,0.011625081886223878,1.0,0.0
