32,0.0,0.0,1.0,0.0
64,0.007142857142857143,0.0025174701002621505,1.0,0.0
128,0.12857142857142856,0.010006290082803265,1.0,0.0
256,0.4276785714285714,0.014789847826178813,1.0,0.0
512,0.7508928571428571,0.012929062462241467,1.0,0.0
1024,0.8383928571428572,0.011003706997221054,1.0,0.0
2048,0.80625,0.011815189081410868,1.0,0.0
4096,0.8008928571428572,0.01193756054106113,1.0,0.0
8192,0.8017857142857143,0.011917402009086012,1.0,0.0
16384,0.8008928571428572,0.011937560541061128,1.0,0.0
32768,0.8080357142857143,0.011773631901590365,1.0,0.0
65536,0.8008928571428572,0.01193756054106113,1.0,0.0
